"","ID","ecs","tcr","rcp","pulse","cool","term","start","theta","alpha","delta","prob"
"7717",7717,15,18,"RCP85",2,12,2500,2100,11,0.00171,0.03,0.06
"7718",7718,9,27,"RCP3PD",10,22,2300,2100,7,0.00532,0.07,0.1
"7719",7719,20,16,"RCP3PD",80,1,2400,2100,13,0.00508,0.01,0.07
"7720",7720,19,19,"RCP3PD",10,22,2600,2050,13,0.00756,0.04,0.09
"7721",7721,56,39,"RCP45",10,14,2400,2025,21,0.00757,0.03,0.07
"7722",7722,23,14,"RCP45",20,7,2500,2050,18,0.00365,0.01,0.02
"7723",7723,11,18,"RCP85",2,22,2400,2025,9,0.00567,0.04,0.04
"7724",7724,42,14,"RCP45",90,14,2600,2100,14,0.02479,0.02,0.05
"7725",7725,27,16,"RCP85",50,39,2600,2050,11,0.00305,0,0.1
"7726",7726,36,15,"RCP85",90,7,2400,2075,11,0.00278,0.03,0.05
"7727",7727,17,12,"RCP45",80,25,2600,2100,14,0.00179,0,0.06
"7728",7728,41,24,"RCP6",80,12,2400,2100,7,0.00338,0.03,0.03
"7729",7729,24,13,"RCP3PD",20,0,2400,2025,7,0.0055,0.04,0.06
"7730",7730,47,11,"RCP3PD",50,33,2500,2050,16,0.001,0.04,0.09
"7731",7731,44,13,"RCP45",20,18,2600,2100,10,0.00401,0.05,0.07
"7732",7732,26,15,"RCP3PD",50,28,2400,2100,19,0.00833,0,0
"7733",7733,60,21,"RCP3PD",70,38,2300,2100,18,0.01531,0.03,0.09
"7734",7734,63,17,"RCP3PD",40,14,2600,2075,17,0.00607,0,0.03
"7735",7735,62,25,"RCP6",30,27,2300,2050,8,0.00335,0.02,0.03
"7736",7736,47,9,"RCP6",20,26,2600,2025,17,0.01329,0.05,0.04
"7737",7737,61,24,"RCP45",40,37,2500,2100,11,0.00769,0.04,0.05
"7738",7738,14,15,"RCP3PD",60,23,2500,2050,25,0.00222,0.02,0.05
"7739",7739,26,13,"RCP3PD",40,15,2300,2050,19,0.004,0.03,0.02
"7740",7740,34,15,"RCP3PD",60,14,2300,2050,13,0.00834,0.06,0.09
"7741",7741,33,22,"RCP85",100,25,2300,2025,18,0.00264,0.01,0.07
"7742",7742,33,20,"RCP6",40,7,2600,2075,24,0.00257,0.07,0.01
"7743",7743,21,19,"RCP85",2,7,2600,2050,6,0.02107,0,0.03
"7744",7744,37,32,"RCP6",100,28,2600,2050,22,0.00416,0,0.06
"7745",7745,31,14,"RCP45",20,38,2600,2050,15,0.00907,0.03,0
"7746",7746,39,24,"RCP85",20,8,2300,2075,14,0.00245,0.04,0.06
"7747",7747,28,20,"RCP6",100,19,2600,2025,21,0.00394,0.01,0
"7748",7748,37,16,"RCP45",30,36,2300,2025,8,0.00332,0.02,0.02
"7749",7749,21,33,"RCP3PD",80,13,2500,2100,11,0.00727,0.05,0.1
"7750",7750,22,20,"RCP85",10,14,2600,2050,11,0.00677,0.07,0.05
"7751",7751,20,14,"RCP6",40,4,2300,2075,10,0.00314,0.04,0.06
"7752",7752,33,26,"RCP85",30,29,2500,2025,24,0.00855,0.05,0.09
"7753",7753,30,14,"RCP45",20,29,2400,2075,18,0.00148,0.01,0.04
"7754",7754,55,26,"RCP6",10,20,2400,2100,14,0.03669,0.02,0.06
"7755",7755,64,20,"RCP85",80,29,2600,2050,12,0.00629,0.02,0.09
"7756",7756,35,11,"RCP6",60,32,2400,2075,12,0.00363,0.02,0.05
"7757",7757,14,13,"RCP45",100,5,2300,2075,8,0.03614,0,0.02
"7758",7758,46,17,"RCP3PD",50,27,2600,2075,17,0.00285,0,0.1
"7759",7759,28,16,"RCP45",70,40,2600,2025,22,0.00815,0.07,0.05
"7760",7760,48,20,"RCP6",70,14,2600,2100,24,0.00563,0.07,0.09
"7761",7761,31,15,"RCP85",30,32,2400,2025,15,0.02085,0,0.04
"7762",7762,51,19,"RCP3PD",30,17,2300,2100,14,0.00593,0.02,0.06
"7763",7763,47,25,"RCP3PD",60,38,2600,2100,9,0.02422,0.02,0.04
"7764",7764,29,26,"RCP3PD",90,21,2300,2050,5,0.00361,0.04,0.08
"7765",7765,26,31,"RCP45",40,7,2400,2100,15,0.00694,0.02,0.01
"7766",7766,64,13,"RCP3PD",2,20,2300,2025,17,0.00788,0.05,0.03
"7767",7767,36,19,"RCP3PD",100,29,2400,2100,27,0.0065,0.05,0.05
"7768",7768,22,19,"RCP3PD",2,28,2600,2075,14,0.0051,0.02,0
"7769",7769,65,15,"RCP3PD",50,10,2400,2050,10,0.00458,0.05,0.04
"7770",7770,29,27,"RCP6",70,34,2600,2075,13,0.01097,0,0.05
"7771",7771,17,17,"RCP3PD",90,33,2500,2050,9,0.01297,0.03,0
"7772",7772,47,17,"RCP6",10,10,2300,2050,15,0.01356,0.04,0.06
"7773",7773,24,21,"RCP45",10,11,2600,2075,27,0.01756,0.04,0.05
"7774",7774,28,17,"RCP3PD",90,20,2600,2025,15,0.0076,0.05,0.02
"7775",7775,45,15,"RCP85",30,39,2400,2075,25,0.00366,0.07,0
"7776",7776,24,18,"RCP6",80,6,2600,2025,18,0.01064,0.02,0.06
"7777",7777,16,18,"RCP45",90,36,2300,2100,14,0.00361,0.04,0
"7778",7778,48,20,"RCP3PD",20,27,2300,2100,17,0.02148,0.05,0.05
"7779",7779,18,22,"RCP6",80,26,2300,2075,7,0.00955,0.01,0.09
"7780",7780,20,26,"RCP3PD",70,31,2300,2050,17,0.00533,0.05,0
"7781",7781,17,16,"RCP85",60,23,2300,2025,34,0.00374,0.02,0.02
"7782",7782,10,14,"RCP45",50,0,2400,2075,17,0.00449,0.04,0.1
"7783",7783,28,9,"RCP45",50,35,2500,2075,16,0.01993,0,0.06
"7784",7784,21,17,"RCP45",40,30,2400,2100,18,0.00745,0.06,0.06
"7785",7785,31,11,"RCP3PD",60,18,2600,2025,11,0.00143,0.06,0
"7786",7786,25,14,"RCP45",100,3,2600,2025,12,0.00681,0,0
"7787",7787,51,17,"RCP85",60,18,2300,2100,14,0.01061,0,0.06
"7788",7788,26,10,"RCP85",2,22,2400,2100,12,0.00987,0.05,0.03
"7789",7789,18,16,"RCP3PD",40,30,2400,2025,12,0.0077,0.04,0.1
"7790",7790,26,37,"RCP45",10,9,2500,2025,20,0.00149,0.04,0.03
"7791",7791,49,20,"RCP3PD",70,33,2400,2025,10,0.00733,0.05,0.03
"7792",7792,23,8,"RCP3PD",2,28,2600,2050,22,0.01041,0.07,0.08
"7793",7793,39,17,"RCP45",2,29,2500,2075,16,0.00505,0.01,0.08
"7794",7794,46,39,"RCP3PD",10,31,2500,2100,26,0.00467,0,0.04
"7795",7795,26,28,"RCP6",50,27,2300,2100,31,0.00225,0.03,0.01
"7796",7796,28,12,"RCP3PD",2,20,2400,2100,22,0.00469,0.02,0
"7797",7797,57,23,"RCP45",20,36,2600,2075,17,0.01544,0.03,0.09
"7798",7798,55,11,"RCP6",40,36,2500,2025,21,0.00304,0.07,0.1
"7799",7799,49,26,"RCP3PD",30,2,2400,2075,24,0.00209,0.04,0.08
"7800",7800,20,18,"RCP6",50,13,2400,2050,11,0.00494,0,0.02
"7801",7801,53,12,"RCP3PD",20,10,2300,2075,14,0.00851,0.02,0.09
"7802",7802,45,22,"RCP45",80,28,2300,2100,18,0.01493,0,0.02
"7803",7803,43,11,"RCP6",20,39,2400,2050,14,0.00285,0.03,0.02
"7804",7804,59,14,"RCP6",80,22,2400,2075,12,0.00393,0,0.05
"7805",7805,27,19,"RCP45",10,33,2500,2100,13,0.00459,0.02,0.06
"7806",7806,32,19,"RCP85",70,32,2300,2050,18,0.00892,0.03,0
"7807",7807,13,14,"RCP3PD",30,34,2400,2025,14,0.00173,0.06,0.03
"7808",7808,30,12,"RCP3PD",30,18,2500,2025,15,0.00515,0.07,0.03
"7809",7809,21,22,"RCP6",20,13,2500,2050,7,0.0049,0.04,0.01
"7810",7810,48,10,"RCP3PD",90,40,2400,2100,12,0.00989,0.06,0.03
"7811",7811,36,16,"RCP6",50,32,2600,2075,21,0.00674,0,0.02
"7812",7812,84,11,"RCP3PD",60,29,2400,2075,9,0.00551,0.05,0.1
"7813",7813,17,30,"RCP45",30,20,2400,2075,10,0.00191,0.06,0.06
"7814",7814,27,26,"RCP85",50,21,2300,2100,16,0.03065,0.01,0.01
"7815",7815,39,21,"RCP3PD",70,36,2400,2050,37,0.00152,0.04,0.08
"7816",7816,58,26,"RCP85",20,28,2300,2075,14,0.00224,0.04,0.1
"7817",7817,29,35,"RCP85",90,38,2400,2075,18,0.00674,0.06,0.07
"7818",7818,29,20,"RCP3PD",10,39,2400,2025,18,0.0136,0,0.01
"7819",7819,21,17,"RCP85",50,10,2500,2075,16,0.01186,0.05,0.03
"7820",7820,42,24,"RCP85",90,17,2300,2100,24,0.0091,0.03,0.02
"7821",7821,37,25,"RCP45",30,21,2500,2025,14,0.02316,0.01,0.02
"7822",7822,49,12,"RCP6",50,36,2600,2100,15,0.00201,0.01,0.04
"7823",7823,43,30,"RCP3PD",80,21,2300,2100,24,0.00181,0.07,0.09
"7824",7824,49,17,"RCP85",2,32,2600,2025,26,0.00838,0.07,0.08
"7825",7825,37,22,"RCP3PD",50,21,2600,2100,10,0.0024,0.02,0.01
"7826",7826,16,32,"RCP45",10,16,2600,2025,23,0.00972,0.07,0.03
"7827",7827,46,9,"RCP45",50,12,2300,2100,19,0.00653,0.01,0.1
"7828",7828,17,20,"RCP45",40,12,2400,2100,13,0.03325,0.07,0.08
"7829",7829,25,10,"RCP3PD",50,3,2400,2025,12,0.00221,0.07,0.05
"7830",7830,15,29,"RCP45",10,14,2300,2025,19,0.01649,0.04,0.04
"7831",7831,22,13,"RCP3PD",60,20,2400,2050,12,0.0042,0.07,0.05
"7832",7832,18,19,"RCP6",40,32,2600,2075,17,0.00575,0.03,0
"7833",7833,26,14,"RCP6",70,39,2600,2025,13,0.00999,0.07,0.1
"7834",7834,37,15,"RCP45",50,2,2300,2100,13,0.01381,0.01,0.1
"7835",7835,44,24,"RCP45",10,19,2500,2100,30,0.01116,0.07,0.09
"7836",7836,21,14,"RCP3PD",40,20,2600,2050,19,0.02219,0.07,0.09
"7837",7837,38,12,"RCP45",30,29,2500,2100,10,0.01076,0.01,0.04
"7838",7838,57,10,"RCP45",40,8,2400,2025,16,0.00577,0,0.07
"7839",7839,24,10,"RCP45",2,37,2300,2100,21,0.02127,0.03,0.1
"7840",7840,47,27,"RCP45",70,37,2300,2050,16,0.00473,0.03,0.01
"7841",7841,11,13,"RCP3PD",70,36,2300,2025,14,0.00459,0.01,0.1
"7842",7842,27,18,"RCP6",20,11,2400,2025,19,0.00123,0.07,0.06
"7843",7843,26,28,"RCP3PD",60,38,2300,2100,12,0.00618,0.05,0.02
"7844",7844,28,24,"RCP6",100,4,2400,2050,12,0.00521,0.05,0.09
"7845",7845,72,12,"RCP3PD",100,38,2600,2075,10,0.00302,0.04,0.07
"7846",7846,22,17,"RCP85",80,3,2600,2100,14,0.01051,0.05,0.02
"7847",7847,34,16,"RCP85",80,35,2400,2075,17,0.00279,0.06,0.04
"7848",7848,24,12,"RCP85",70,40,2600,2025,21,0.00083,0.06,0.08
"7849",7849,28,20,"RCP85",30,27,2600,2050,6,0.00445,0.05,0.1
"7850",7850,35,12,"RCP85",90,31,2500,2025,17,0.00611,0.01,0.02
"7851",7851,17,15,"RCP45",70,30,2400,2050,18,0.00137,0.07,0.02
"7852",7852,16,13,"RCP3PD",40,37,2600,2050,23,0.00974,0.06,0.1
"7853",7853,17,18,"RCP85",2,31,2500,2075,13,0.04319,0,0.1
"7854",7854,77,7,"RCP3PD",70,10,2300,2050,32,0.00733,0,0.06
"7855",7855,27,35,"RCP6",100,35,2300,2100,21,0.00369,0.05,0.08
"7856",7856,31,23,"RCP45",80,22,2500,2050,17,0.00166,0,0
"7857",7857,28,8,"RCP85",50,39,2300,2075,11,0.00933,0.05,0.03
"7858",7858,33,20,"RCP3PD",40,4,2600,2025,21,0.01959,0.03,0
"7859",7859,125,23,"RCP3PD",90,37,2300,2050,17,0.0067,0.04,0.05
"7860",7860,25,15,"RCP3PD",100,26,2400,2075,7,0.00403,0.06,0
"7861",7861,49,14,"RCP45",100,4,2400,2075,13,0.00608,0.07,0.03
"7862",7862,40,12,"RCP85",80,36,2600,2100,14,0.01671,0.02,0.04
"7863",7863,34,18,"RCP45",20,17,2400,2100,16,0.00281,0.07,0
"7864",7864,37,15,"RCP6",80,29,2600,2025,9,0.00867,0.05,0.03
"7865",7865,40,21,"RCP6",30,17,2400,2075,33,0.00122,0,0.04
"7866",7866,20,27,"RCP3PD",20,21,2400,2050,30,0.00116,0.07,0.04
"7867",7867,36,12,"RCP3PD",40,10,2300,2050,20,0.01116,0.01,0.07
"7868",7868,19,15,"RCP6",60,31,2500,2100,27,0.00861,0.02,0.06
"7869",7869,29,17,"RCP3PD",70,26,2600,2025,11,0.00314,0,0.03
"7870",7870,22,19,"RCP45",30,39,2600,2025,10,0.00527,0.05,0.01
"7871",7871,25,16,"RCP45",10,16,2600,2100,8,0.00887,0.01,0.02
"7872",7872,17,23,"RCP45",50,8,2400,2050,21,0.00886,0,0.06
"7873",7873,58,24,"RCP3PD",60,28,2400,2100,29,0.00162,0.03,0
"7874",7874,9,14,"RCP3PD",10,32,2500,2025,18,0.00311,0.05,0.06
"7875",7875,34,14,"RCP3PD",80,4,2500,2075,11,0.00699,0.03,0
"7876",7876,23,24,"RCP6",40,14,2300,2075,21,0.0018,0.01,0.06
"7877",7877,35,28,"RCP3PD",20,29,2500,2050,21,0.00873,0.03,0.1
"7878",7878,29,38,"RCP45",100,39,2400,2100,17,0.00518,0.04,0.02
"7879",7879,64,36,"RCP45",40,19,2400,2100,21,0.00222,0.04,0.02
"7880",7880,64,11,"RCP85",60,1,2500,2100,18,0.00308,0.04,0.01
"7881",7881,21,39,"RCP3PD",2,9,2400,2100,17,0.0119,0.01,0.04
"7882",7882,36,17,"RCP3PD",60,17,2300,2100,13,0.00433,0.05,0.03
"7883",7883,35,16,"RCP6",20,7,2300,2025,10,0.00503,0,0.01
"7884",7884,34,29,"RCP6",10,19,2500,2075,28,0.00709,0.06,0.08
"7885",7885,21,10,"RCP45",60,8,2400,2025,10,0.0024,0.02,0.04
"7886",7886,38,20,"RCP45",90,30,2400,2100,9,0.00439,0.02,0.1
"7887",7887,53,17,"RCP3PD",90,22,2400,2100,12,0.00428,0,0.09
"7888",7888,25,21,"RCP85",10,15,2600,2050,10,0.00404,0.07,0.08
"7889",7889,44,31,"RCP3PD",50,7,2400,2100,25,0.00659,0.05,0.01
"7890",7890,29,13,"RCP3PD",10,22,2500,2050,25,0.00728,0.07,0.05
"7891",7891,36,25,"RCP85",70,16,2500,2100,16,0.00318,0.07,0.06
"7892",7892,48,14,"RCP6",50,0,2400,2075,26,0.0037,0.05,0.1
"7893",7893,29,19,"RCP45",40,11,2400,2100,18,0.00321,0.05,0.04
"7894",7894,41,27,"RCP45",50,19,2600,2075,11,0.01963,0.06,0.04
"7895",7895,33,23,"RCP6",2,40,2300,2075,9,0.00715,0,0.04
"7896",7896,76,16,"RCP6",2,8,2600,2100,10,0.00738,0,0.08
"7897",7897,12,20,"RCP6",70,16,2400,2050,20,0.00259,0,0.1
"7898",7898,17,17,"RCP45",90,24,2400,2100,19,0.01466,0.02,0
"7899",7899,29,11,"RCP3PD",60,28,2300,2025,14,0.00588,0.02,0.05
"7900",7900,59,19,"RCP6",30,9,2400,2025,16,0.00199,0.07,0.03
"7901",7901,49,38,"RCP45",50,33,2400,2050,13,0.01389,0.07,0.04
"7902",7902,23,16,"RCP85",100,2,2400,2025,8,0.00219,0.06,0.05
"7903",7903,13,14,"RCP3PD",80,29,2300,2050,17,0.00824,0.06,0
"7904",7904,21,18,"RCP45",100,19,2600,2100,12,0.00204,0.05,0.03
"7905",7905,28,24,"RCP85",100,18,2500,2050,9,0.0113,0.01,0.01
"7906",7906,99,24,"RCP45",2,32,2400,2025,13,0.01177,0.02,0.09
"7907",7907,51,8,"RCP6",100,12,2300,2100,29,0.01452,0.04,0.08
"7908",7908,39,12,"RCP85",2,1,2500,2075,15,0.00859,0.04,0.08
"7909",7909,59,12,"RCP45",60,15,2300,2075,9,0.01925,0.04,0.05
"7910",7910,28,24,"RCP85",20,8,2600,2050,14,0.0095,0.07,0.04
"7911",7911,34,38,"RCP3PD",60,10,2600,2100,5,0.02349,0.01,0.1
"7912",7912,41,27,"RCP85",100,13,2300,2100,10,0.00959,0.05,0.04
"7913",7913,29,13,"RCP6",40,10,2500,2100,6,0.00135,0.01,0.02
"7914",7914,26,18,"RCP3PD",2,18,2500,2075,8,0.00064,0.01,0.01
"7915",7915,41,12,"RCP3PD",70,21,2300,2075,25,0.00249,0.02,0.07
"7916",7916,48,26,"RCP3PD",60,17,2300,2100,12,0.00365,0.06,0.03
"7917",7917,34,8,"RCP45",70,8,2600,2100,17,0.00171,0.04,0.09
"7918",7918,24,20,"RCP3PD",2,7,2600,2050,16,0.00413,0.03,0.02
"7919",7919,39,14,"RCP3PD",40,37,2500,2075,9,0.00976,0.05,0.04
"7920",7920,26,29,"RCP6",50,27,2400,2075,19,0.00152,0.07,0.05
"7921",7921,54,34,"RCP85",30,13,2300,2075,12,0.00257,0.07,0.1
"7922",7922,62,21,"RCP85",70,16,2600,2050,23,0.00508,0.02,0.02
"7923",7923,39,22,"RCP6",40,18,2600,2025,12,0.00254,0.06,0.04
"7924",7924,59,22,"RCP85",60,3,2600,2050,20,0.00203,0.05,0.07
"7925",7925,33,15,"RCP6",40,16,2400,2050,14,0.00206,0.04,0.07
"7926",7926,33,30,"RCP3PD",60,18,2600,2050,8,0.02792,0.02,0.1
"7927",7927,15,39,"RCP45",10,11,2400,2100,13,0.00638,0.01,0.02
"7928",7928,41,17,"RCP6",100,33,2400,2075,12,0.0042,0,0.1
"7929",7929,28,30,"RCP3PD",60,31,2600,2100,19,0.00241,0.07,0.09
"7930",7930,27,9,"RCP3PD",70,2,2500,2075,16,0.0071,0.05,0.02
"7931",7931,15,21,"RCP3PD",70,14,2400,2075,12,0.00555,0.06,0.09
"7932",7932,35,14,"RCP3PD",100,4,2600,2075,11,0.00577,0.03,0.07
"7933",7933,22,26,"RCP45",10,20,2300,2025,11,0.00306,0.07,0.05
"7934",7934,31,10,"RCP45",100,32,2500,2075,12,0.00527,0.03,0.08
"7935",7935,42,18,"RCP85",70,13,2400,2075,13,0.00435,0.03,0.06
"7936",7936,25,17,"RCP6",90,35,2600,2025,24,0.00256,0.03,0.06
"7937",7937,29,25,"RCP45",100,19,2300,2100,22,0.00515,0.01,0.1
"7938",7938,24,24,"RCP85",10,6,2500,2100,12,0.01731,0,0.05
"7939",7939,50,15,"RCP6",10,9,2600,2050,17,0.00629,0.04,0.03
"7940",7940,31,18,"RCP3PD",90,40,2600,2025,10,0.00871,0.03,0.02
"7941",7941,93,13,"RCP45",2,38,2500,2075,8,0.00242,0.01,0
"7942",7942,24,11,"RCP6",40,6,2300,2075,26,0.0083,0.03,0.09
"7943",7943,39,17,"RCP45",30,20,2600,2025,30,0.00373,0.02,0
"7944",7944,38,22,"RCP45",60,23,2500,2050,13,0.00618,0.02,0.1
"7945",7945,21,20,"RCP3PD",2,32,2300,2075,9,0.00132,0.01,0.02
"7946",7946,62,15,"RCP85",90,7,2500,2050,12,0.01062,0.05,0.06
"7947",7947,35,32,"RCP3PD",30,16,2400,2050,16,0.00208,0.05,0.01
"7948",7948,41,22,"RCP45",20,10,2400,2075,10,0.00413,0.02,0.01
"7949",7949,66,55,"RCP3PD",100,0,2500,2025,23,0.00426,0.01,0.09
"7950",7950,43,25,"RCP45",100,5,2600,2025,14,0.00946,0,0.03
"7951",7951,18,14,"RCP45",50,0,2300,2075,29,0.00481,0.07,0.06
"7952",7952,32,12,"RCP6",100,3,2600,2025,18,0.01191,0.01,0.07
"7953",7953,29,21,"RCP85",30,30,2500,2025,17,0.00544,0.04,0.1
"7954",7954,28,11,"RCP3PD",100,22,2600,2075,15,0.0057,0.06,0.08
"7955",7955,36,14,"RCP3PD",2,27,2300,2025,18,0.01456,0.07,0.09
"7956",7956,106,18,"RCP3PD",90,10,2500,2075,17,0.00989,0,0.04
"7957",7957,25,26,"RCP6",20,39,2500,2075,23,0.01245,0.07,0.06
"7958",7958,25,9,"RCP45",2,38,2400,2075,16,0.01234,0,0.06
"7959",7959,20,18,"RCP45",20,6,2400,2075,26,0.01244,0.05,0.05
"7960",7960,34,20,"RCP85",40,26,2300,2100,12,0.00393,0.06,0.07
"7961",7961,29,16,"RCP3PD",60,1,2300,2075,15,0.00448,0.05,0.05
"7962",7962,42,24,"RCP45",2,33,2500,2075,24,0.0013,0.01,0.08
"7963",7963,35,16,"RCP3PD",70,29,2500,2050,22,0.00644,0,0.04
"7964",7964,25,16,"RCP45",10,39,2300,2025,23,0.00561,0,0.07
"7965",7965,69,10,"RCP85",90,8,2300,2025,13,0.00135,0.06,0.02
"7966",7966,20,22,"RCP6",30,18,2600,2075,15,0.00476,0.07,0.01
"7967",7967,34,26,"RCP6",100,20,2300,2050,20,0.00781,0.05,0
"7968",7968,55,42,"RCP85",60,34,2600,2100,6,0.01172,0.05,0.1
"7969",7969,106,34,"RCP45",30,9,2600,2075,8,0.00843,0.02,0.05
"7970",7970,45,26,"RCP85",10,25,2300,2075,32,0.00642,0.02,0
"7971",7971,11,13,"RCP6",30,28,2500,2025,14,0.00703,0.07,0.04
"7972",7972,36,17,"RCP6",50,0,2600,2025,20,0.00344,0.07,0.06
"7973",7973,49,23,"RCP3PD",60,1,2600,2075,10,0.01072,0.06,0.07
"7974",7974,30,21,"RCP85",30,8,2600,2075,22,0.00298,0.07,0.05
"7975",7975,20,24,"RCP45",50,15,2300,2100,11,0.01054,0.05,0.05
"7976",7976,47,17,"RCP6",2,13,2500,2075,14,0.00714,0.04,0.1
"7977",7977,38,16,"RCP85",80,24,2600,2100,25,0.00523,0.02,0.02
"7978",7978,24,10,"RCP6",30,6,2500,2050,21,0.00933,0.05,0.02
"7979",7979,26,17,"RCP45",20,8,2600,2075,15,0.00201,0.05,0.01
"7980",7980,65,24,"RCP3PD",80,26,2600,2050,19,0.00319,0.01,0.03
"7981",7981,49,19,"RCP6",80,29,2600,2025,14,0.00255,0.04,0.02
"7982",7982,36,16,"RCP3PD",90,39,2500,2075,9,0.0095,0.05,0.1
"7983",7983,64,34,"RCP45",30,4,2400,2075,30,0.02536,0.06,0.02
"7984",7984,35,35,"RCP85",90,10,2300,2075,11,0.00502,0.02,0.03
"7985",7985,88,18,"RCP3PD",40,36,2500,2100,15,0.00292,0.06,0.04
"7986",7986,86,9,"RCP3PD",10,29,2600,2050,9,0.01881,0.04,0.1
"7987",7987,56,18,"RCP85",80,28,2600,2100,6,0.02581,0.04,0.08
"7988",7988,73,17,"RCP85",20,12,2400,2100,13,0.00781,0,0.1
"7989",7989,32,13,"RCP6",10,5,2500,2100,14,0.00538,0.02,0.06
"7990",7990,28,15,"RCP45",50,5,2300,2025,19,0.01484,0.07,0.06
"7991",7991,26,17,"RCP85",70,11,2300,2025,7,0.01054,0.07,0.04
"7992",7992,47,18,"RCP6",50,16,2500,2025,5,0.00623,0.01,0.04
"7993",7993,32,12,"RCP45",90,35,2500,2075,7,0.00586,0.04,0.1
"7994",7994,12,22,"RCP6",20,27,2600,2100,9,0.00764,0.07,0.08
"7995",7995,57,20,"RCP45",10,0,2400,2100,14,0.01377,0.07,0.09
"7996",7996,35,19,"RCP3PD",90,13,2500,2025,16,0.00349,0,0.04
"7997",7997,16,19,"RCP3PD",40,33,2500,2025,14,0.00956,0.07,0.04
"7998",7998,47,25,"RCP3PD",50,17,2500,2100,18,0.00178,0.02,0.02
"7999",7999,20,19,"RCP45",10,6,2500,2100,24,0.00138,0.07,0.07
"8000",8000,44,17,"RCP6",2,37,2500,2050,32,0.01179,0.07,0.07
"8001",8001,32,12,"RCP85",40,24,2300,2075,6,0.00554,0.02,0.03
"8002",8002,45,23,"RCP6",20,26,2400,2025,12,0.00307,0.04,0.1
"8003",8003,60,22,"RCP45",60,5,2400,2050,14,0.00555,0.04,0
"8004",8004,27,25,"RCP85",60,38,2600,2075,13,0.0017,0.07,0.09
"8005",8005,46,19,"RCP85",10,28,2300,2025,12,0.00646,0.02,0.07
"8006",8006,19,16,"RCP6",40,18,2600,2100,20,0.00712,0,0.03
"8007",8007,34,16,"RCP3PD",100,31,2400,2025,9,0.00762,0.05,0.09
"8008",8008,64,8,"RCP3PD",90,36,2400,2050,9,0.01629,0.03,0.1
"8009",8009,47,20,"RCP85",2,19,2600,2075,30,0.00631,0.01,0.03
"8010",8010,68,22,"RCP6",2,5,2500,2100,25,0.00499,0.07,0.06
"8011",8011,66,15,"RCP3PD",60,31,2500,2075,19,0.00702,0.07,0.02
"8012",8012,38,27,"RCP3PD",30,33,2600,2100,17,7e-04,0,0.03
"8013",8013,43,24,"RCP6",100,33,2300,2100,8,0.01321,0.06,0.03
"8014",8014,22,12,"RCP45",80,35,2600,2025,8,0.00701,0.05,0.1
"8015",8015,39,27,"RCP45",10,5,2500,2100,24,0.00082,0.07,0.04
"8016",8016,46,16,"RCP85",40,13,2300,2025,16,0.00164,0.04,0.07
"8017",8017,18,15,"RCP6",100,3,2400,2075,12,0.01054,0.07,0.1
"8018",8018,31,36,"RCP3PD",20,9,2300,2075,8,0.00235,0.05,0.03
"8019",8019,19,20,"RCP6",70,31,2400,2100,20,0.00652,0.07,0.08
"8020",8020,27,32,"RCP45",70,7,2400,2100,14,0.00916,0.05,0.01
"8021",8021,44,14,"RCP85",40,40,2500,2050,22,0.00833,0.06,0.08
"8022",8022,35,30,"RCP6",10,34,2600,2050,19,0.01044,0.05,0.08
"8023",8023,35,24,"RCP3PD",40,1,2400,2100,15,0.00214,0.04,0.1
"8024",8024,22,15,"RCP45",2,16,2500,2025,25,0.00652,0.06,0.08
"8025",8025,44,16,"RCP3PD",100,9,2400,2025,11,0.01305,0.01,0.05
"8026",8026,60,11,"RCP85",10,26,2300,2075,26,0.00326,0.06,0.04
"8027",8027,12,16,"RCP3PD",80,27,2600,2050,10,0.00904,0.06,0.02
"8028",8028,45,16,"RCP6",80,16,2400,2075,16,0.00159,0.03,0.1
"8029",8029,75,12,"RCP3PD",100,13,2400,2050,14,0.00532,0.07,0.09
"8030",8030,20,8,"RCP6",60,7,2400,2100,30,0.00557,0.07,0.01
"8031",8031,31,19,"RCP85",90,30,2400,2025,28,0.00379,0.02,0.01
"8032",8032,33,34,"RCP85",10,5,2600,2025,14,0.0024,0.04,0.09
"8033",8033,48,12,"RCP6",2,8,2500,2025,19,0.00239,0.01,0.06
"8034",8034,87,11,"RCP45",2,26,2500,2050,31,0.00318,0.02,0
"8035",8035,58,38,"RCP45",80,7,2300,2025,19,0.00569,0.01,0.07
"8036",8036,20,8,"RCP3PD",2,22,2300,2100,19,0.00598,0.06,0.02
"8037",8037,36,17,"RCP45",10,38,2300,2100,14,0.01157,0.01,0.06
"8038",8038,38,8,"RCP6",60,6,2600,2100,18,0.00237,0.03,0.1
"8039",8039,92,16,"RCP45",90,6,2400,2025,10,0.00454,0.05,0.01
"8040",8040,12,16,"RCP45",20,34,2500,2100,10,0.01144,0.05,0.09
"8041",8041,52,20,"RCP45",100,32,2600,2025,14,0.00751,0.02,0.02
"8042",8042,16,45,"RCP6",70,28,2500,2025,14,0.00637,0.01,0.03
"8043",8043,46,17,"RCP3PD",40,3,2500,2075,18,0.00446,0.06,0.1
"8044",8044,66,18,"RCP3PD",100,3,2300,2100,15,0.00692,0.05,0.07
"8045",8045,62,22,"RCP3PD",80,12,2500,2050,12,0.00838,0.04,0.07
"8046",8046,46,31,"RCP85",80,26,2400,2075,12,0.00328,0.01,0.02
